video_id,start_frame,stop_frame,verb,verb_class,noun,all_nouns,all_noun_classes,relevant
P22_115,20170,20225,put-down,1,lid,['lid'],[6],True
P22_115,20238,20333,close,4,container,['container'],[21],False
P22_115,20361,20457,move,11,container,['container'],[21],False
P22_115,20461,20500,pick-up,0,bag,['bag'],[19],True
P22_115,20512,20606,fold,28,bag,['bag'],[19],True
P22_115,2234,2269,take,0,fork,['fork'],[14],True
P22_115,20633,20675,open,3,drawer,['drawer'],[8],False
P22_115,20679,20717,put-down,1,bag,['bag'],[19],True
P22_115,20828,20922,move,11,container,['container'],[21],False
P22_115,21030,21092,turn-on,6,tap,['tap'],[0],False
P22_115,21098,21116,pick-up,0,cloth,['cloth'],[17],True
P22_115,21133,21279,rinse,2,cloth,['cloth'],[17],True
P22_115,21288,21538,clean,2,top:counter,['top:counter'],[42],True
P22_115,21593,21635,pick-up,0,sponge,['sponge'],[9],False
P22_115,21629,21664,pick-up,0,ladle,['ladle'],[97],False
P22_115,2293,2382,dry,14,fork,['fork'],[14],True
P22_115,21665,21966,lather,2,ladle,['ladle'],[97],False
P22_115,21970,22010,put-down,1,sponge,['sponge'],[9],False
P22_115,22014,22169,rinse,2,ladle,['ladle'],[97],False
P22_115,22173,22257,put-down,1,ladle,['ladle'],[97],False
P22_115,22334,22362,pick-up,0,spatula,['spatula'],[20],True
P22_115,22368,22397,put-down,1,spatula,['spatula'],[20],True
P22_115,22467,22502,pick-up,0,sponge,['sponge'],[9],False
P22_115,22500,22542,move,11,tap,['tap'],[0],False
P22_115,22503,22693,rinse,2,sponge,['sponge'],[9],False
P22_115,22696,22747,put-down,1,sponge,['sponge'],[9],False
P22_115,2394,2416,put-down,1,fork,['fork'],[14],True
P22_115,22748,22782,pick-up,0,cloth,['cloth'],[17],True
P22_115,22781,22891,rinse,2,cloth,['cloth'],[17],True
P22_115,22863,23111,clean,2,top:counter,['top:counter'],[42],True
P22_115,23103,23203,rinse,2,cloth,['cloth'],[17],True
P22_115,23208,23350,unfold,39,cloth,['cloth'],[17],True
P22_115,23375,23475,put-down,1,cloth,['cloth'],[17],True
P22_115,23462,23502,turn-off,8,tap,['tap'],[0],False
P22_115,23507,23971,pick-up,0,residue:food,['residue:food'],[54],True
P22_115,23983,24014,open,3,bag,['bag'],[19],False
P22_115,24048,24081,throw,13,residue:food,['residue:food'],[54],True
P22_115,2421,2448,pick-up,0,lid,['lid'],[6],True
P22_115,24108,24135,close,4,bag,['bag'],[19],True
P22_115,24152,24165,turn-on,6,tap,['tap'],[0],False
P22_115,24166,24240,rinse,2,hand,['hand'],[11],True
P22_115,24245,24257,turn-off,8,tap,['tap'],[0],False
P22_115,24257,24289,shake,15,hand,['hand'],[11],True
P22_115,24309,24338,pick-up,0,cloth,['cloth'],[17],True
P22_115,24319,24505,dry,14,hand,['hand'],[11],True
P22_115,24537,24565,put-down,1,cloth,['cloth'],[17],True
P22_115,2450,2577,shake,15,lid,['lid'],[6],True
P22_115,2575,2612,put-down,1,lid,['lid'],[6],True
P22_115,2636,2675,pick-up,0,container,['container'],[21],False
P22_115,2656,2715,shake,15,container,['container'],[21],False
P22_115,2809,2867,pick-up,0,lid,['lid'],[6],True
P22_115,615,824,remove,12,pod:coffee,['pod:coffee'],[59],True
P22_115,3071,3109,put-down,1,container,['container'],[21],False
P22_115,3211,3229,pick-up,0,glass,['glass'],[10],True
P22_115,3246,3284,open,3,cupboard,['cupboard'],[3],False
P22_115,3285,3325,put-down,1,glass,['glass'],[10],True
P22_115,3329,3364,pick-up,0,glass,['glass'],[10],True
P22_115,3384,3411,put-down,1,glass,['glass'],[10],True
P22_115,3418,3440,close,4,cupboard,['cupboard'],[3],True
P22_115,3444,3492,pick-up,0,board:cutting,['board:cutting'],[18],True
P22_115,3485,3546,dry,14,board:cutting,['board:cutting'],[18],True
P22_115,3569,3606,close,4,drawer,['drawer'],[8],False
P22_115,809,861,pick-up,0,spoon,['spoon'],[1],True
P22_115,3629,3686,open,3,drawer,['drawer'],[8],False
P22_115,3672,3772,move,11,pan,['pan'],[5],True
P22_115,3742,3786,put-down,1,board:cutting,['board:cutting'],[18],True
P22_115,3802,3849,close,4,drawer,['drawer'],[8],False
P22_115,3984,4034,move,11,sponge,['sponge'],[9],False
P22_115,4039,4120,move,11,holder:coffee,"['holder:coffee', 'filter', 'spoon']","[135, 77, 1]",True
P22_115,4190,4213,turn-on,6,tap,['tap'],[0],False
P22_115,4262,4281,turn-off,8,tap,['tap'],[0],False
P22_115,4287,4327,pick-up,0,bowl,['bowl'],[7],True
P22_115,4325,4505,put-down,1,bowl,['bowl'],[7],True
P22_115,907,1338,empty,20,filter,['filter'],[77],True
P22_115,4500,4593,pick-up,0,teaspoon,['teaspoon'],[1],True
P22_115,4569,4614,put-down,1,teaspoon,['teaspoon'],[1],True
P22_115,4615,4632,pick-up,0,cup,['cup'],[13],True
P22_115,4634,4674,put-down,1,cup,['cup'],[13],True
P22_115,4679,4841,pick-up,0,plate,['plate'],[2],False
P22_115,4889,4914,move,11,holder:coffee,['holder:coffee'],[135],True
P22_115,4915,4940,move,11,filter,"['filter', 'spoon']","[77, 1]",True
P22_115,4937,4987,put-down,1,plate,['plate'],[2],False
P22_115,5056,5095,pick-up,0,lid,['lid'],[6],True
P22_115,5105,5146,pick-up,0,pan,['pan'],[5],True
P22_115,1349,1414,put-down,1,spoon,['spoon'],[1],True
P22_115,5213,5280,put-down,1,pan,['pan'],[5],True
P22_115,5269,5464,put-down,1,lid,['lid'],[6],True
P22_115,5470,5510,pick-up,0,spatula,"['spatula', 'rest:spoon']","[20, 109]",True
P22_115,5580,5654,put-down,1,spatula,"['spatula', 'rest:spoon']","[20, 109]",True
P22_115,5808,5847,pick-up,0,mat:place,['mat:place'],[84],True
P22_115,5906,5942,put-down,1,mat:place,['mat:place'],[84],True
P22_115,6027,6064,turn-on,6,tap,['tap'],[0],False
P22_115,6063,6084,pick-up,0,sponge,['sponge'],[9],False
P22_115,6080,6130,rinse,2,sponge,['sponge'],[9],False
P22_115,6147,6224,pick-up,0,pan,['pan'],[5],True
P22_115,1422,1475,pick-up,0,container,['container'],[21],False
P22_115,6229,6325,rinse,2,sponge,['sponge'],[9],False
P22_115,6422,6434,lather,2,sponge,['sponge'],[9],False
P22_115,6442,6484,rinse,2,sponge,['sponge'],[9],False
P22_115,6508,6539,turn-off,8,tap,['tap'],[0],False
P22_115,6555,6945,lather,2,pan,['pan'],[5],True
P22_115,6912,6962,put-down,1,pan,['pan'],[5],True
P22_115,6946,6980,pick-up,0,cup,['cup'],[13],True
P22_115,6972,7002,turn-on,6,tap,['tap'],[0],False
P22_115,6999,7016,turn-off,8,tap,['tap'],[0],False
P22_115,7051,7281,lather,2,cup,['cup'],[13],True
P22_115,1457,1482,put-down,1,container,['container'],[21],False
P22_115,7310,7337,put-down,1,cup,['cup'],[13],True
P22_115,7340,7359,pick-up,0,bowl,['bowl'],[7],True
P22_115,7369,7396,turn-on,6,tap,['tap'],[0],False
P22_115,7401,7416,rinse,2,bowl,['bowl'],[7],True
P22_115,7426,7458,lather,2,bowl,['bowl'],[7],True
P22_115,7588,7651,take,0,fork,['fork'],[14],True
P22_115,7670,7705,lather,2,fork,['fork'],[14],True
P22_115,7784,7794,put-down,1,fork,['fork'],[14],True
P22_115,7767,7825,pick-up,0,knife,['knife'],[4],True
P22_115,7837,7992,lather,2,knife,['knife'],[4],True
P22_115,1515,1529,turn-on,6,tap,['tap'],[0],False
P22_115,7995,8023,put-down,1,knife,['knife'],[4],True
P22_115,8022,8040,pick-up,0,spatula,['spatula'],[20],True
P22_115,8076,8349,lather,2,spatula,['spatula'],[20],True
P22_115,8359,8374,put-down,1,spatula,['spatula'],[20],True
P22_115,8372,8393,pick-up,0,rest:spoon,['rest:spoon'],[109],True
P22_115,8427,8646,lather,2,rest:spoon,['rest:spoon'],[109],True
P22_115,8650,8682,put-down,1,rest:spoon,['rest:spoon'],[109],True
P22_115,8691,8734,pick-up,0,lid,['lid'],[6],True
P22_115,8700,8791,turn-on,6,tap,['tap'],[0],False
P22_115,8766,8809,rinse,2,lid,['lid'],[6],True
P22_116,187,235,pick-up,0,container,['container'],[21],False
P22_116,305,381,pick-up,0,bag,['bag'],[19],True
P22_116,1149,1420,wrap,36,fork,['fork'],[14],True
P22_116,12659,12709,put-down,1,glass,['glass'],[10],True
P22_116,12714,12765,pick-up,0,glass,['glass'],[10],True
P22_116,12792,12933,lather,2,glass,['glass'],[10],True
P22_116,12937,12953,put-down,1,glass,['glass'],[10],True
P22_116,12946,12982,pick-up,0,knife,['knife'],[4],True
P22_116,12987,13062,lather,2,knife,['knife'],[4],True
P22_116,13067,13094,put-down,1,knife,['knife'],[4],True
P22_116,13088,13113,take,0,fork,['fork'],[14],True
P22_116,13118,13217,lather,2,fork,['fork'],[14],True
P22_116,13215,13247,put-down,1,fork,['fork'],[14],True
P22_116,1425,1499,put-down,1,fork,['fork'],[14],True
P22_116,13241,13294,take,0,fork,['fork'],[14],True
P22_116,13305,13400,lather,2,fork,['fork'],[14],True
P22_116,13396,13428,put-down,1,fork,['fork'],[14],True
P22_116,13431,13485,pick-up,0,teaspoon,['teaspoon'],[1],True
P22_116,13490,13594,lather,2,teaspoon,['teaspoon'],[1],True
P22_116,13579,13605,put-down,1,teaspoon,['teaspoon'],[1],True
P22_116,13622,13668,pick-up,0,spatula,['spatula'],[20],True
P22_116,13672,14047,lather,2,spatula,['spatula'],[20],True
P22_116,14049,14076,put-down,1,spatula,['spatula'],[20],True
P22_116,14106,14130,pick-up,0,knife,['knife'],[4],True
P22_116,1504,1680,close,4,bag,['bag'],[19],True
P22_116,14132,14313,lather,2,knife,['knife'],[4],True
P22_116,14304,14327,put-down,1,knife,['knife'],[4],True
P22_116,14347,14412,pick-up,0,plate,['plate'],[2],False
P22_116,14442,14475,rinse,2,plate,['plate'],[2],False
P22_116,14521,14580,lather,2,sponge,['sponge'],[9],False
P22_116,14591,14618,turn-on,6,tap,['tap'],[0],False
P22_116,14622,14640,rinse,2,sponge,['sponge'],[9],False
P22_116,14650,14663,turn-off,8,tap,['tap'],[0],False
P22_116,14666,15030,lather,2,plate,['plate'],[2],False
P22_116,15016,15068,put-down,1,plate,['plate'],[2],False
P22_116,1600,1730,pick-up,0,bag,['bag'],[19],True
P22_116,15070,15124,pick-up,0,pan,['pan'],[5],True
P22_116,15129,15491,lather,2,pan,['pan'],[5],True
P22_116,15496,15538,put-down,1,pan,['pan'],[5],True
P22_116,15557,15597,pick-up,0,board:cutting,['board:cutting'],[18],True
P22_116,15660,15927,lather,2,board:cutting,['board:cutting'],[18],True
P22_116,15922,15950,put-down,1,board:cutting,['board:cutting'],[18],True
P22_116,15967,16017,pick-up,0,spoon,['spoon'],[1],True
P22_116,16032,16075,lather,2,spoon,['spoon'],[1],True
P22_116,16119,16157,put-down,1,spoon,['spoon'],[1],True
P22_116,16203,16262,pick-up,0,pan,['pan'],[5],True
P22_116,1730,1943,put-down,1,bag,['bag'],[19],True
P22_116,16304,16338,put-down,1,pan,['pan'],[5],True
P22_116,16332,16373,take,0,fork,['fork'],[14],True
P22_116,16372,16472,lather,2,fork,['fork'],[14],True
P22_116,16475,16502,put-down,1,fork,['fork'],[14],True
P22_116,16502,16530,pick-up,0,pan,['pan'],[5],True
P22_116,16558,16700,lather,2,pan,['pan'],[5],True
P22_116,16717,16781,lather,2,sponge,['sponge'],[9],False
P22_116,16786,16805,turn-on,6,tap,['tap'],[0],False
P22_116,16817,16842,rinse,2,sponge,['sponge'],[9],False
P22_116,16845,16860,turn-off,8,tap,['tap'],[0],False
P22_116,1930,2039,move,11,cutlery,['cutlery'],[58],True
P22_116,16857,17298,lather,2,pan,['pan'],[5],True
P22_116,17295,17344,put-down,1,pan,['pan'],[5],True
P22_116,17297,17325,put-down,1,sponge,['sponge'],[9],False
P22_116,17417,17450,move,11,tap,['tap'],[0],False
P22_116,17430,17548,rinse,2,hand,['hand'],[11],True
P22_116,17586,17627,pick-up,0,pan,['pan'],[5],True
P22_116,17635,18304,rinse,2,pan,['pan'],[5],True
P22_116,18309,18402,put-down,1,pan,['pan'],[5],True
P22_116,18394,18458,pick-up,0,board:cutting,['board:cutting'],[18],True
P22_116,18462,18647,rinse,2,board:cutting,['board:cutting'],[18],True
P22_116,2004,2167,move,11,cup,['cup'],[13],True
P22_116,18673,18703,move,11,tap,['tap'],[0],False
P22_116,18701,18787,put-down,1,board:cutting,['board:cutting'],[18],True
P22_116,18809,18855,pick-up,0,pan,['pan'],[5],True
P22_116,18825,19099,rinse,2,pan,['pan'],[5],True
P22_116,19099,19157,put-down,1,pan,['pan'],[5],True
P22_116,19129,19244,pick-up,0,plate,['plate'],[2],False
P22_116,19220,19330,rinse,2,plate,['plate'],[2],False
P22_116,19341,19396,put-down,1,plate,['plate'],[2],False
P22_116,19413,19504,pick-up,0,lid,['lid'],[6],True
P22_116,19498,19541,adjust,17,tap,['tap'],[0],False
P22_116,2172,2250,pick-up,0,plate,['plate'],[2],False
P22_116,19545,19885,rinse,2,lid,['lid'],[6],True
P22_116,19887,19984,put-down,1,lid,['lid'],[6],True
P22_116,20010,20116,put-down,1,pan,['pan'],[5],True
P22_116,20050,20217,put-down,1,pan,['pan'],[5],True
P22_116,20216,20233,pick-up,0,glass,['glass'],[10],True
P22_116,20244,20311,rinse,2,glass,['glass'],[10],True
P22_116,20316,20355,put-down,1,glass,['glass'],[10],True
P22_116,20353,20391,pick-up,0,glass,['glass'],[10],True
P22_116,20403,20515,rinse,2,glass,['glass'],[10],True
P22_116,20496,20558,put-down,1,glass,['glass'],[10],True
P22_116,2255,2462,put-down,1,plate,['plate'],[2],False
P22_116,20556,20582,pick-up,0,bowl,['bowl'],[7],True
P22_116,20581,20674,rinse,2,bowl,['bowl'],[7],True
P22_116,20679,20705,put-down,1,bowl,['bowl'],[7],True
P22_116,20690,20700,pick-up,0,cup,['cup'],[13],True
P22_116,20743,20854,rinse,2,cup,['cup'],[13],True
P22_116,20873,20925,put-down,1,cup,['cup'],[13],True
P22_116,20925,21013,pick-up,0,cutlery,['cutlery'],[58],True
P22_116,21127,21257,rinse,2,cutlery,['cutlery'],[58],True
P22_116,21262,21338,put-down,1,cutlery,['cutlery'],[58],True
P22_116,21375,21455,rinse,2,cutlery,['cutlery'],[58],True
P22_116,2439,2509,turn-on,6,tap,['tap'],[0],False
P22_116,21474,21530,put-down,1,cutlery,['cutlery'],[58],True
P22_116,21588,21640,put-down,1,cutlery,['cutlery'],[58],True
P22_116,21678,21801,rinse,2,spatula,['spatula'],[20],True
P22_116,21830,21905,put-down,1,cutlery,['cutlery'],[58],True
P22_116,21915,21948,pick-up,0,knife,['knife'],[4],True
P22_116,21939,21983,rinse,2,knife,['knife'],[4],True
P22_116,22008,22046,put-down,1,knife,['knife'],[4],True
P22_116,22039,22058,pick-up,0,rest:spoon,['rest:spoon'],[109],True
P22_116,22062,22170,rinse,2,rest:spoon,['rest:spoon'],[109],True
P22_116,22189,22204,turn-off,8,tap,['tap'],[0],False
P22_116,386,498,open,3,bag,['bag'],[19],False
P22_116,2505,2550,turn-off,8,tap,['tap'],[0],False
P22_116,22230,22275,put-down,1,rest:spoon,['rest:spoon'],[109],True
P22_116,22336,22354,turn-on,6,tap,['tap'],[0],False
P22_116,22344,22496,rinse,2,sponge,['sponge'],[9],False
P22_116,22485,22562,rinse,2,hand,['hand'],[11],True
P22_116,22544,22630,put-down,1,sponge,['sponge'],[9],False
P22_116,22623,22660,pick-up,0,cloth,['cloth'],[17],True
P22_116,22665,22789,rinse,2,cloth,['cloth'],[17],True
P22_116,22787,22815,turn-off,8,tap,['tap'],[0],False
P22_116,22819,23486,wash,2,sink,['sink'],[63],True
P22_116,23477,23527,turn-on,6,tap,['tap'],[0],False
P22_116,2548,2578,move,11,cup,['cup'],[13],True
P22_116,23497,23588,rinse,2,cloth,['cloth'],[17],True
P22_116,23580,23701,wash,2,sink,['sink'],[63],True
P22_116,23665,23720,move,11,tap,['tap'],[0],False
P22_116,23725,23775,wash,2,sink,['sink'],[63],True
P22_116,23845,23876,rinse,2,cloth,['cloth'],[17],True
P22_116,23998,24034,turn-off,8,tap,['tap'],[0],False
P22_116,24071,24176,unfold,39,cloth,['cloth'],[17],True
P22_116,24169,24242,put-down,1,cloth,['cloth'],[17],True
P22_116,24245,24264,shake,15,hand,['hand'],[11],True
P22_116,24269,24309,pick-up,0,cloth,['cloth'],[17],True
P22_116,2627,2688,move,11,glass,['glass'],[10],True
P22_116,24394,24508,dry,14,hand,['hand'],[11],True
P22_116,24630,24647,put-down,1,cloth,['cloth'],[17],True
P22_116,24681,24720,turn-off,8,light,['light'],[114],False
P22_116,2716,2772,move,11,glass,['glass'],[10],True
P22_116,2832,2971,move,11,rest,['rest'],[109],True
P22_116,3141,3172,pick-up,0,lid,['lid'],[6],True
P22_116,3249,3317,pick-up,0,paper,['paper'],[49],False
P22_116,3318,3370,put-down,1,lid,['lid'],[6],True
P22_116,3457,3477,open,3,cupboard,['cupboard'],[3],False
P22_116,3478,3525,throw,13,paper,['paper'],[49],False
P22_116,450,561,pick-up,0,container,['container'],[21],False
P22_116,3522,3567,close,4,cupboard,['cupboard'],[3],True
P22_116,3669,3736,pick-up,0,mat:place,['mat:place'],[84],True
P22_116,3740,3839,shake,15,mat:place,['mat:place'],[84],True
P22_116,3880,3943,open,3,drawer,['drawer'],[8],False
P22_116,3944,4137,put-down,1,mat:place,['mat:place'],[84],True
P22_116,4140,4192,close,4,drawer,['drawer'],[8],False
P22_116,4297,4333,pick-up,0,cloth,['cloth'],[17],True
P22_116,4348,4372,move,11,tap,['tap'],[0],False
P22_116,4390,4409,turn-on,6,tap,['tap'],[0],False
P22_116,4414,4510,rinse,2,cloth,['cloth'],[17],True
P22_116,566,653,put-down,1,container,['container'],[21],False
P22_116,4518,4539,turn-off,8,tap,['tap'],[0],False
P22_116,4548,4582,shake,15,hand,['hand'],[11],True
P22_116,4626,4652,open,3,cupboard,['cupboard'],[3],False
P22_116,4662,4701,pick-up,0,degreaser,['degreaser'],[22],True
P22_116,4796,4997,spray,44,degreaser,['degreaser'],[22],True
P22_116,5068,5110,open,3,cupboard,['cupboard'],[3],False
P22_116,5112,5172,put-down,1,degreaser,['degreaser'],[22],True
P22_116,5158,5218,close,4,cupboard,['cupboard'],[3],True
P22_116,5286,5886,clean,2,table,['table'],[42],True
P22_116,5863,5894,pick-up,0,bag,['bag'],[19],True
P22_116,645,771,open,3,drawer,['drawer'],[8],False
P22_116,6018,6056,put-down,1,bag,['bag'],[19],True
P22_116,6196,6380,clean,2,top:counter,['top:counter'],[42],True
P22_116,6477,6634,clean,2,top:counter,['top:counter'],[42],True
P22_116,6932,6959,turn-on,6,tap,['tap'],[0],False
P22_116,6964,7347,rinse,2,cloth,['cloth'],[17],True
P22_116,7352,7375,turn-off,8,tap,['tap'],[0],False
P22_116,7379,7527,unfold,39,cloth,['cloth'],[17],True
P22_116,7534,7620,put-down,1,cloth,['cloth'],[17],True
P22_116,7594,7790,open,3,drawer,['drawer'],[8],False
P22_116,7892,7982,pick-up,0,spoon,['spoon'],[1],True
P22_116,776,887,pick-up,0,spoon,['spoon'],[1],True
P22_116,8056,8157,move,11,holder:coffee,['holder:coffee'],[135],True
P22_116,8144,8211,pick-up,0,container,['container'],[21],False
P22_116,8307,8456,remove,12,pod:coffee,['pod:coffee'],[59],True
P22_116,8498,8969,empty,20,filter,['filter'],[77],True
P22_116,8997,9050,put-down,1,spoon,['spoon'],[1],True
P22_116,9055,9100,move,11,container,['container'],[21],False
P22_116,9129,9155,move,11,spoon,['spoon'],[1],True
P22_116,9180,9230,move,11,container,['container'],[21],False
P22_116,9235,9269,turn-on,6,tap,['tap'],[0],False
P22_116,9286,9365,rinse,2,filter,['filter'],[77],True
P22_116,877,1005,put-down,1,spoon,['spoon'],[1],True
P22_116,9366,9398,put-down,1,holder:coffee,['holder:coffee'],[135],True
P22_116,9562,9590,put-down,1,filter,['filter'],[77],True
P22_116,9911,9971,pick-up,0,holder:coffee,['holder:coffee'],[135],True
P22_116,9608,9895,rinse,2,holder:coffee,['holder:coffee'],[135],True
P22_116,9919,10001,put-down,1,holder:coffee,['holder:coffee'],[135],True
P22_116,10031,10053,pick-up,0,bowl,['bowl'],[7],True
P22_116,10075,10172,rinse,2,bowl,['bowl'],[7],True
P22_116,10189,10222,pick-up,0,sponge,['sponge'],[9],False
P22_116,10227,10257,rinse,2,sponge,['sponge'],[9],False
P22_116,10302,10361,lather,2,sponge,['sponge'],[9],False
P22_116,991,1107,take,0,fork,['fork'],[14],True
P22_116,10371,10404,rinse,2,sponge,['sponge'],[9],False
P22_116,10405,10575,lather,2,bowl,['bowl'],[7],True
P22_116,10566,10595,put-down,1,bowl,['bowl'],[7],True
P22_116,10531,10665,pick-up,0,spoon,['spoon'],[1],True
P22_116,10617,10708,lather,2,spoon,['spoon'],[1],True
P22_116,10703,10738,put-down,1,spoon,['spoon'],[1],True
P22_116,10759,10808,pick-up,0,cup,['cup'],[13],True
P22_116,10813,11075,lather,2,cup,['cup'],[13],True
P22_116,11080,11127,put-down,1,cup,['cup'],[13],True
P22_116,11105,11121,pick-up,0,lid,['lid'],[6],True
P22_116,1112,1144,pick-up,0,paper,['paper'],[49],False
P22_116,11130,11532,lather,2,lid,['lid'],[6],True
P22_116,11535,11563,put-down,1,lid,['lid'],[6],True
P22_116,11568,11609,pick-up,0,rest:spoon,['rest:spoon'],[109],True
P22_116,11599,11865,lather,2,rest:spoon,['rest:spoon'],[109],True
P22_116,11882,11914,put-down,1,rest:spoon,['rest:spoon'],[109],True
P22_116,11932,11960,pick-up,0,spatula,['spatula'],[20],True
P22_116,11964,12338,lather,2,spatula,['spatula'],[20],True
P22_116,12332,12357,put-down,1,spatula,['spatula'],[20],True
P22_116,12359,12412,pick-up,0,glass,['glass'],[10],True
P22_116,12412,12669,lather,2,glass,['glass'],[10],True
P22_117,81,158,open,3,drawer,['drawer'],[8],False
P22_117,169,223,pick-up,0,pan,['pan'],[5],True
P22_117,792,819,pick-up,0,holder:coffee,['holder:coffee'],[135],True
P22_117,10567,11242,rinse,2,container,['container'],[21],False
P22_117,10635,11296,put-down,1,container,['container'],[21],False
P22_117,11314,11364,pick-up,0,lid,['lid'],[6],True
P22_117,11325,11615,rinse,2,lid,['lid'],[6],True
P22_117,11612,11674,put-down,1,lid,['lid'],[6],True
P22_117,11704,11742,pick-up,0,lid,['lid'],[6],True
P22_117,11797,11897,rinse,2,lid,['lid'],[6],True
P22_117,11890,11905,move,11,container,['container'],[21],False
P22_117,12005,12030,put-down,1,lid,['lid'],[6],True
P22_117,11947,11964,pick-up,0,container,['container'],[21],False
P22_117,850,867,pick-up,0,filter,['filter'],[77],True
P22_117,11969,12209,rinse,2,container,['container'],[21],False
P22_117,12207,12268,put-down,1,container,['container'],[21],False
P22_117,12268,12315,pick-up,0,cutlery,['cutlery'],[58],True
P22_117,12313,12469,rinse,2,cutlery,['cutlery'],[58],True
P22_117,12467,12585,put-down,1,cutlery,['cutlery'],[58],True
P22_117,12576,12616,turn-off,8,tap,['tap'],[0],False
P22_117,12654,12687,pick-up,0,cloth,['cloth'],[17],True
P22_117,12686,12838,dry,14,hand,['hand'],[11],True
P22_117,12841,12893,put-down,1,cloth,['cloth'],[17],True
P22_117,12903,12953,open,3,drawer,['drawer'],[8],False
P22_117,907,944,insert,5,filter,['filter'],[77],True
P22_117,12957,13076,pick-up,0,board:cutting,['board:cutting'],[18],True
P22_117,13069,13152,put-down,1,board:cutting,['board:cutting'],[18],True
P22_117,13207,13259,open,3,cupboard,['cupboard'],[3],False
P22_117,13263,13322,open,3,fridge,['fridge'],[12],False
P22_117,13350,13385,open,3,drawer,['drawer'],[8],False
P22_117,13404,13548,pick-up,0,courgette,['courgette'],[76],True
P22_117,13548,13583,close,4,drawer,['drawer'],[8],False
P22_117,13643,13707,close,4,fridge,['fridge'],[12],False
P22_117,13704,13744,close,4,cupboard,['cupboard'],[3],True
P22_117,13875,13904,turn-on,6,tap,['tap'],[0],False
P22_117,996,1067,insert,5,holder:coffee,['holder:coffee'],[135],True
P22_117,13902,14090,rinse,2,courgette,['courgette'],[76],True
P22_117,14101,14136,turn-off,8,tap,['tap'],[0],False
P22_117,14191,14227,put-down,1,courgette,['courgette'],[76],True
P22_117,14254,14292,pick-up,0,knife,['knife'],[4],True
P22_117,14306,14535,cut,7,courgette,['courgette'],[76],True
P22_117,14551,14577,put-down,1,knife,['knife'],[4],True
P22_117,14594,14637,open,3,drawer,['drawer'],[8],False
P22_117,14738,15139,search-for,48,peeler,['peeler'],[87],True
P22_117,15144,15189,pick-up,0,peeler,['peeler'],[87],True
P22_117,15185,15221,close,4,drawer,['drawer'],[8],False
P22_117,1167,1195,pick-up,0,bowl,['bowl'],[7],True
P22_117,15251,17340,peel,19,courgette,['courgette'],[76],True
P22_117,17345,17377,put-down,1,peeler,['peeler'],[87],True
P22_117,17485,17521,turn-on,6,tap,['tap'],[0],False
P22_117,17526,17684,rinse,2,courgette,['courgette'],[76],True
P22_117,17689,17711,turn-off,8,tap,['tap'],[0],False
P22_117,17749,17789,put-down,1,courgette,['courgette'],[76],True
P22_117,17997,18097,pick-up,0,skin:courgette,['skin:courgette'],[48],True
P22_117,17868,18205,pick-up,0,skin:courgette,['skin:courgette'],[48],True
P22_117,18354,18430,open,3,bag,['bag'],[19],False
P22_117,18353,18465,throw,13,skin:courgette,['skin:courgette'],[48],True
P22_117,1230,1265,put-down,1,bowl,['bowl'],[7],True
P22_117,18465,18663,pick-up,0,skin:courgette,['skin:courgette'],[48],True
P22_117,18664,18714,throw,13,skin:courgette,['skin:courgette'],[48],True
P22_117,18719,18763,pick-up,0,skin:courgette,['skin:courgette'],[48],True
P22_117,18763,18803,throw,13,skin:courgette,['skin:courgette'],[48],True
P22_117,18797,18842,close,4,bag,['bag'],[19],True
P22_117,18852,18875,turn-on,6,tap,['tap'],[0],False
P22_117,18878,18954,rinse,2,hand,['hand'],[11],True
P22_117,18955,18979,turn-off,8,tap,['tap'],[0],False
P22_117,18974,19007,shake,15,hand,['hand'],[11],True
P22_117,19012,19032,pick-up,0,cloth,['cloth'],[17],True
P22_117,1308,1340,pick-up,0,spatula,['spatula'],[20],True
P22_117,19037,19139,dry,14,hand,['hand'],[11],True
P22_117,19133,19182,put-down,1,cloth,['cloth'],[17],True
P22_117,19208,19250,move,11,peeler,['peeler'],[87],True
P22_117,19238,19269,move,11,courgette,['courgette'],[76],True
P22_117,19250,19274,pick-up,0,knife,['knife'],[4],True
P22_117,19279,21143,cut,7,courgette,['courgette'],[76],True
P22_117,21138,21158,put-down,1,knife,['knife'],[4],True
P22_117,21183,21308,pick,0,courgette,['courgette'],[76],True
P22_117,21319,21339,turn-on,6,tap,['tap'],[0],False
P22_117,21337,21372,rinse,2,courgette,['courgette'],[76],True
P22_117,1357,1385,open,3,drawer,['drawer'],[8],False
P22_117,21392,21422,turn-off,8,tap,['tap'],[0],False
P22_117,21480,21524,put-down,1,courgette,['courgette'],[76],True
P22_117,21512,21550,pick,0,courgette,['courgette'],[76],True
P22_117,21567,21599,move,11,courgette,['courgette'],[76],True
P22_117,21604,21666,put-down,1,courgette,['courgette'],[76],True
P22_117,21670,21699,pick-up,0,knife,['knife'],[4],True
P22_117,21704,21833,cut,7,courgette,['courgette'],[76],True
P22_117,21888,21947,move,11,courgette,['courgette'],[76],True
P22_117,22337,22366,move,11,courgette,['courgette'],[76],True
P22_117,22401,22438,pick,0,courgette,['courgette'],[76],True
P22_117,1384,1425,put-down,1,spatula,['spatula'],[20],True
P22_117,22527,22698,cut,7,courgette,['courgette'],[76],True
P22_117,22703,22750,move,11,courgette,['courgette'],[76],True
